,Company,Date,Adj Close,Volume,press release,Price change,Price change pct,Compound,Negative,Neutral,Positive,polarity,subjectivity,text length,word_count,word_density,punctuation_count,upper_case_word_count,stopword_count,readability,noun_count,verb_count,adj_count,adv_count,pron_count,top_words,Price change sign long,word_calculation
37,booking,2018-02-01,2034.040039,11440000,,121.98999000000003,6.380062596363556,,,,,,,,,,,,,,,,,,,,,
38,booking,2018-03-01,2080.389893,10095700,,168.33984400000008,8.804154686643356,,,,,,,,,,,,,,,,,,,,,
39,booking,2018-04-01,2178.0,7068800,,265.94995100000006,13.90915217617298,,,,,,,,,,,,,,,,,,,,,
40,booking,2018-05-01,2108.919922,8677700,,196.8698730000001,10.296271957052737,,,,,,,,,,,,,,,,,,,,,
41,booking,2018-06-01,2027.089966,7271100,,115.03991700000006,6.016574569277923,,,,,,,,,,,,,,,,,,,,,
42,booking,2018-07-01,2028.719971,6910400,,116.66992200000004,6.10182364530773,,,,,,,,,,,,,,,,,,,,,
43,booking,2018-08-01,1951.550049,12332900,,39.5,2.0658455054907403,,,,,,,,,,,,,,,,,,,,,
44,booking,2018-09-01,1984.0,7530800,,71.94995100000006,3.7629742504716237,,,,,,,,,,,,,,,,,,,,,
45,booking,2018-10-01,1874.579956,9662400,,-37.470092999999906,-1.959681600363794,,,,,,,,,,,,,,,,,,,,,
46,booking,2018-11-01,1891.880005,9337500,,-20.17004399999996,-1.054891006150643,,,,,,,,,,,,,,,,,,,,,
47,booking,2018-12-01,1722.420044,8224500,,-189.63000499999998,-9.917627684441435,,,,,,,,,,,,,,,,,,,,,
48,booking,2019-01-01,1832.810059,9748300,"2018 was a good year for Booking Holdings as we met many important financial and strategic goals. In 2018, we achieved a new milestone exceeding three-quarters of a billion total booked room nights and produced strong year-over-year growth across our key financial metrics. I am excited about the investments we are making in 2019 as we position the Company for long-term growth.",0.0,0.0,0.9274,0.0,0.782,0.218,0.25446969696969696,0.5787878787878789,379.0,62.0,6.015873015873016,8.0,1.0,24.0,10.214805806451611,15.0,10.0,11.0,0.0,6.0,"[('year', 3), ('2018', 2), ('financial', 2), ('growth', 2), ('good', 1), ('Booking', 1), ('Holdings', 1), ('met', 1), ('important', 1), ('strategic', 1)]",1.0,1.1948055300555935
49,booking,2019-02-01,1697.040039,8396100,,-135.77001999999993,-7.407751792571318,,,,,,,,,,,,,,,,,,,,,
50,booking,2019-03-01,1744.910034,12829200,,-87.90002499999991,-4.795915679770935,,,,,,,,,,,,,,,,,,,,,
51,booking,2019-04-01,1854.98999,8774100,,22.179931000000124,1.210159824859414,,,,,,,,,,,,,,,,,,,,,
52,booking,2019-05-01,1656.219971,9800200,,-176.59008799999992,-9.634936644572395,,,,,,,,,,,,,,,,,,,,,
53,booking,2019-06-01,1874.709961,8085300,,41.89990200000011,2.2861017045520327,,,,,,,,,,,,,,,,,,,,,
54,booking,2019-07-01,1886.609985,5961300,,53.79992600000014,2.9353792410629795,,,,,,,,,,,,,,,,,,,,,
55,booking,2019-08-01,1966.410034,7278500,,133.5999750000001,7.289351907687237,,,,,,,,,,,,,,,,,,,,,
56,booking,2019-09-01,1962.609985,6912200,,129.79992600000014,7.082017329761945,,,,,,,,,,,,,,,,,,,,,
57,booking,2019-10-01,2048.77002,5047200,,215.95996100000002,11.78299736732294,,,,,,,,,,,,,,,,,,,,,
58,booking,2019-11-01,1904.030029,8811600,,71.2199700000001,3.8858347404999756,,,,,,,,,,,,,,,,,,,,,
59,booking,2019-12-01,2053.72998,6273100,,220.91992100000016,12.053617881196939,,,,,,,,,,,,,,,,,,,,,
60,booking,2020-01-01,1830.550049,9054800,"We were pleased with our fourth quarter and full-year 2019 results.  While the outlook for global travel in the near-term is uncertain due to the coronavirus, we will manage the business appropriately to enhance long-term value for our stakeholders.",0.0,0.0,0.4767,0.051,0.828,0.122,0.175,0.375,249.0,39.0,6.225,6.0,0.0,19.0,10.520795947712418,8.0,4.0,8.0,1.0,4.0,"[('term', 2), ('pleased', 1), ('fourth', 1), ('quarter', 1), ('year', 1), ('2019', 1), ('results', 1), (' ', 1), ('outlook', 1), ('global', 1)]",1.0,0.3623701492537314
61,booking,2020-02-01,1695.660034,11373100,,-134.89001499999995,-7.368824199791106,,,,,,,,,,,,,,,,,,,,,
62,booking,2020-03-01,1345.319946,19339800,,-485.2301029999999,-26.507338778585883,,,,,,,,,,,,,,,,,,,,,
63,booking,2020-04-01,1480.569946,11943400,,-349.9801029999999,-19.11884917821222,,,,,,,,,,,,,,,,,,,,,
64,booking,2020-05-01,1639.420044,14237100,,-191.13000499999998,-10.441124245928771,,,,,,,,,,,,,,,,,,,,,
65,booking,2020-06-01,1592.339966,11780700,,-238.21008299999994,-13.013033056928997,,,,,,,,,,,,,,,,,,,,,
66,booking,2020-07-01,1662.130005,7502400,,-168.42004399999996,-9.200515664240108,,,,,,,,,,,,,,,,,,,,,
67,booking,2020-08-01,1910.449951,6785200,,79.89990200000011,4.3648029205018535,,,,,,,,,,,,,,,,,,,,,
68,booking,2020-09-01,1710.680054,8054700,,-119.86999500000002,-6.548304705762242,,,,,,,,,,,,,,,,,,,,,
69,booking,2020-10-01,1622.5,7237400,,-208.05004899999994,-11.36543898997213,,,,,,,,,,,,,,,,,,,,,
70,booking,2020-11-01,2028.449951,9312600,,197.8999020000001,10.810952812140243,,,,,,,,,,,,,,,,,,,,,
71,booking,2020-12-01,2227.27002,7092300,,396.719971,21.672172865020638,,,,,,,,,,,,,,,,,,,,,
72,booking,2021-01-01,1944.329956,7962900,"The travel environment continued to be challenging through the fourth quarter of 2020 and into January 2021 as COVID-19 case counts remained very high and travel restrictions were reimposed in many parts of the world. However, in recent weeks, we have started to see some improvements in booking trends that we will continue to monitor. Looking ahead, I am more confident than ever in our long-term future and in the eventual strong recovery of travel demand. We will continue to focus on what we can control, namely investing in our business and executing against our strategic priorities to ensure we exit this crisis on a strong footing.",0.0,0.0,0.8488,0.052,0.812,0.136,0.30746666666666667,0.5377,640.0,107.0,5.925925925925926,10.0,2.0,52.0,9.654218518518519,21.0,21.0,11.0,6.0,10.0,"[('travel', 3), ('continue', 2), ('strong', 2), ('environment', 1), ('continued', 1), ('challenging', 1), ('fourth', 1), ('quarter', 1), ('2020', 1), ('January', 1)]",1.0,0.37544835246933006
73,booking,2021-02-01,2328.51001,7203000,,384.1800539999999,19.75899475366618,,,,,,,,,,,,,,,,,,,,,
74,booking,2021-03-01,2329.840088,10114800,,385.5101319999999,19.827402792944465,,,,,,,,,,,,,,,,,,,,,
75,booking,2021-04-01,2466.080078,8443500,,521.7501219999999,26.834443423038014,,,,,,,,,,,,,,,,,,,,,
76,booking,2021-05-01,2361.550049,7057400,,417.2200929999999,21.458296813897356,,,,,,,,,,,,,,,,,,,,,
77,booking,2021-06-01,2188.090088,6300500,,243.76013199999989,12.53697353413609,,,,,,,,,,,,,,,,,,,,,
78,booking,2021-07-01,2178.26001,5957700,,233.93005399999993,12.031396897327848,,,,,,,,,,,,,,,,,,,,,
79,booking,2021-08-01,2299.669922,7174600,,355.339966,18.27570289206612,,,,,,,,,,,,,,,,,,,,,
80,booking,2021-09-01,2373.870117,5882800,,429.5401609999999,22.091937619666027,,,,,,,,,,,,,,,,,,,,,
81,booking,2021-10-01,2420.780029,4598300,,476.450073,24.504589436053514,,,,,,,,,,,,,,,,,,,,,
82,booking,2021-11-01,2101.850098,8952400,,157.52014199999985,8.101512889512867,,,,,,,,,,,,,,,,,,,,,
83,booking,2021-12-01,2399.22998,7843400,,454.90002400000003,23.396235942167422,,,,,,,,,,,,,,,,,,,,,
84,booking,2022-01-01,2456.129883,7179000,"Despite the negative impact on travel from the Omicron wave at the end of the fourth quarter, we delivered revenue and adjusted EBITDA results that were better than our expectations for the quarter. I am encouraged by the meaningful improvement in bookings we have seen so far in the first quarter of 2022. I believe we are well positioned as travel demand recovers, however, we do expect there will still be periods where COVID negatively impacts travel trends as we move through the year. As we look ahead to 2022, we remain focused on driving benefits to our traveler customers and to our supply partners alike while executing against our strategic priorities including building towards our Connected Trip vision.",0.0,0.0,0.9612,0.011,0.816,0.172,0.10714285714285711,0.44761904761904764,716.0,119.0,5.966666666666667,8.0,4.0,55.0,9.756217647058824,30.0,20.0,10.0,9.0,14.0,"[('travel', 3), ('quarter', 3), ('2022', 2), ('Despite', 1), ('negative', 1), ('impact', 1), ('Omicron', 1), ('wave', 1), ('end', 1), ('fourth', 1)]",-1.0,0.25241032119402984
85,booking,2022-02-01,2172.25,10138300,,-283.87988300000006,-11.558015924355743,,,,,,,,,,,,,,,,,,,,,
86,booking,2022-03-01,2348.449951,12095500,,-107.67993200000001,-4.384130201961311,,,,,,,,,,,,,,,,,,,,,
87,booking,2022-04-01,2210.310059,7125800,,-245.81982400000015,-10.00842120367623,,,,,,,,,,,,,,,,,,,,,
88,booking,2022-05-01,2243.560059,10163300,,-212.56982400000015,-8.654665434075506,,,,,,,,,,,,,,,,,,,,,
89,booking,2022-06-01,1748.98999,9335800,,-707.139893,-28.79081834777709,,,,,,,,,,,,,,,,,,,,,
90,booking,2022-07-01,1935.689941,7601500,,-520.439942,-21.189430803403482,,,,,,,,,,,,,,,,,,,,,
91,booking,2022-08-01,1875.810059,8508300,,-580.3198240000002,-23.62740781815569,,,,,,,,,,,,,,,,,,,,,
92,booking,2022-09-01,1643.209961,9153800,,-812.919922,-33.097595026492336,,,,,,,,,,,,,,,,,,,,,
93,booking,2022-10-01,1869.47998,7619000,,-586.649903,-23.88513356156255,,,,,,,,,,,,,,,,,,,,,
94,booking,2022-11-01,2079.449951,8227000,,-376.679932,-15.336319736475435,,,,,,,,,,,,,,,,,,,,,
95,booking,2022-12-01,2015.280029,6442200,,-440.84985400000005,-17.948963409928922,,,,,,,,,,,,,,,,,,,,,
96,booking,2023-01-01,2434.100098,6036000,,,,,,,,,,,,,,,,,,,,,,,,
97,booking,2023-02-01,2524.0,6523500,,,,,,,,,,,,,,,,,,,,,,,,
98,booking,2023-03-01,2652.409912,8013000,,,,,,,,,,,,,,,,,,,,,,,,
99,booking,2023-04-01,2686.310059,4889900,,,,,,,,,,,,,,,,,,,,,,,,
100,booking,2023-05-01,2508.77002,8148300,,,,,,,,,,,,,,,,,,,,,,,,
0,broadcom,2015-01-01,80.697083,38260700,,,,,,,,,,,,,,,,,,,,,,,,
1,broadcom,2015-02-01,100.102676,44733800,,,,,,,,,,,,,,,,,,,,,,,,
2,broadcom,2015-03-01,99.60067,56783600,,,,,,,,,,,,,,,,,,,,,,,,
3,broadcom,2015-04-01,91.949059,43181800,,,,,,,,,,,,,,,,,,,,,,,,
4,broadcom,2015-05-01,116.486153,80025800,,,,,,,,,,,,,,,,,,,,,,,,
5,broadcom,2015-06-01,104.575554,77209500,,,,,,,,,,,,,,,,,,,,,,,,
6,broadcom,2015-07-01,98.725311,82806100,,,,,,,,,,,,,,,,,,,,,,,,
7,broadcom,2015-08-01,99.380119,80992000,,,,,,,,,,,,,,,,,,,,,,,,
8,broadcom,2015-09-01,98.622726,71363000,,,,,,,,,,,,,,,,,,,,,,,,
9,broadcom,2015-10-01,97.444115,85538000,,,,,,,,,,,,,,,,,,,,,,,,
10,broadcom,2015-11-01,103.237122,58206300,,,,,,,,,,,,,,,,,,,,,,,,
11,broadcom,2015-12-01,114.87059,77336500,,,,,,,,,,,,,,,,,,,,,,,,
12,broadcom,2016-01-01,106.143044,131677600,,,,,,,,,,,,,,,,,,,,,,,,
13,broadcom,2016-02-01,106.349434,90192100,,,,,,,,,,,,,,,,,,,,,,,,
14,broadcom,2016-03-01,122.646759,85732300,,,,,,,,,,,,,,,,,,,,,,,,
15,broadcom,2016-04-01,116.083862,51986900,,,,,,,,,,,,,,,,,,,,,,,,
16,broadcom,2016-05-01,122.94136,44795500,,,,,,,,,,,,,,,,,,,,,,,,
17,broadcom,2016-06-01,123.769722,75916100,,,,,,,,,,,,,,,,,,,,,,,,
18,broadcom,2016-07-01,129.417404,41771600,,,,,,,,,,,,,,,,,,,,,,,,
19,broadcom,2016-08-01,140.954544,47831300,,,,,,,,,,,,,,,,,,,,,,,,
20,broadcom,2016-09-01,137.838593,74597400,,,,,,,,,,,,,,,,,,,,,,,,
21,broadcom,2016-10-01,136.459152,42303600,,,,,,,,,,,,,,,,,,,,,,,,
22,broadcom,2016-11-01,136.627457,53651100,,,,,,,,,,,,,,,,,,,,,,,,
23,broadcom,2016-12-01,141.660126,67189500,,,,,,,,,,,,,,,,,,,,,,,,
24,broadcom,2017-01-01,160.789474,66351000,,,,,,,,,,,,,,,,,,,,,,,,
25,broadcom,2017-02-01,170.001648,45312600,,,,,,,,,,,,,,,,,,,,,,,,
26,broadcom,2017-03-01,176.473572,66284000,,,,,,,,,,,,,,,,,,,,,,,,
27,broadcom,2017-04-01,178.771652,36449700,,,,,,,,,,,,,,,,,,,,,,,,
28,broadcom,2017-05-01,193.887238,50389700,,,,,,,,,,,,,,,,,,,,,,,,
29,broadcom,2017-06-01,188.681396,83376800,,,,,,,,,,,,,,,,,,,,,,,,
30,broadcom,2017-07-01,200.55072,42489200,,,,,,,,,,,,,,,,,,,,,,,,
31,broadcom,2017-08-01,204.949417,60975900,,,,,,,,,,,,,,,,,,,,,,,,
32,broadcom,2017-09-01,197.200897,53937800,,,,,,,,,,,,,,,,,,,,,,,,
33,broadcom,2017-10-01,215.453232,53310600,,,,,,,,,,,,,,,,,,,,,,,,
34,broadcom,2017-11-01,226.907181,75482900,,,,,,,,,,,,,,,,,,,,,,,,
35,broadcom,2017-12-01,209.730316,66786900,,,,,,,,,,,,,,,,,,,,,,,,
36,broadcom,2018-01-01,203.831314,75283500,,,,,,,,,,,,,,,,,,,,,,,,
37,broadcom,2018-02-01,202.541092,72949100,,,,,,,,,,,,,,,,,,,,,,,,
38,broadcom,2018-03-01,193.657425,102905400,,,,,,,,,,,,,,,,,,,,,,,,
39,broadcom,2018-04-01,191.300247,75476200,,,,,,,,,,,,,,,,,,,,,,,,
40,broadcom,2018-05-01,210.186798,71235200,,,,,,,,,,,,,,,,,,,,,,,,
41,broadcom,2018-06-01,202.323654,76083900,,,,,,,,,,,,,,,,,,,,,,,,
42,broadcom,2018-07-01,187.401093,173962600,,,,,,,,,,,,,,,,,,,,,,,,
43,broadcom,2018-08-01,185.08577,70854300,,,,,,,,,,,,,,,,,,,,,,,,
44,broadcom,2018-09-01,208.49292,96345200,,,,,,,,,,,,,,,,,,,,,,,,
45,broadcom,2018-10-01,190.272491,74094000,"Strong operating performance in the fiscal fourth quarter caps a year of solid results that continues to reinforce the sustainability of our business model. Revenues grew 18% to nearly $21 billion on the back of strong demand for our networking, enterprise storage, wireless and industrial products while operating margin continued to progressively expand to 50%. Looking forward to fiscal year 2019, we expect another year of double digit revenue growth. Sustained demand within our semiconductor segment will be augmented by the newly acquired mainframe and enterprise software businesses to our infrastructure software segment. We also expect operating margin to hit another record in fiscal year 2019 driven by improved operating leverage.",0.0,0.0,0.9217,0.025,0.843,0.133,0.13787878787878788,0.30265151515151517,743.0,111.0,6.633928571428571,11.0,0.0,34.0,11.992484864864865,39.0,16.0,11.0,5.0,6.0,"[('operating', 4), ('year', 4), ('fiscal', 3), ('demand', 2), ('enterprise', 2), ('margin', 2), ('2019', 2), ('expect', 2), ('segment', 2), ('software', 2)]",1.0,3.9698949813632955
46,broadcom,2018-11-01,202.123611,64531200,,11.851120000000009,6.228498895302742,,,,,,,,,,,,,,,,,,,,,
47,broadcom,2018-12-01,216.48616,97816200,,26.21366900000001,13.77690955861823,,,,,,,,,,,,,,,,,,,,,
48,broadcom,2019-01-01,230.786377,74938100,,40.513885999999985,21.292560888373497,,,,,,,,,,,,,,,,,,,,,
49,broadcom,2019-02-01,236.903351,41509200,,46.630859999999984,24.507410269832427,,,,,,,,,,,,,,,,,,,,,
50,broadcom,2019-03-01,258.713074,72692400,,68.440583,35.969772950520735,,,,,,,,,,,,,,,,,,,,,
51,broadcom,2019-04-01,276.379456,40766100,,86.106965,45.254552850732374,,,,,,,,,,,,,,,,,,,,,
52,broadcom,2019-05-01,218.430008,64214500,,28.157516999999984,14.798522294008325,,,,,,,,,,,,,,,,,,,,,
53,broadcom,2019-06-01,249.869904,73710000,,59.59741299999999,31.322138416740437,,,,,,,,,,,,,,,,,,,,,
54,broadcom,2019-07-01,254.132172,52025700,,63.859680999999995,33.56222471486958,,,,,,,,,,,,,,,,,,,,,
55,broadcom,2019-08-01,247.691055,45277700,,57.418564,30.177018074567595,,,,,,,,,,,,,,,,,,,,,
56,broadcom,2019-09-01,241.933456,51645900,,51.660965000000004,27.15104255401797,,,,,,,,,,,,,,,,,,,,,
57,broadcom,2019-10-01,259.000031,42165900,"Today represents an important milestone as Symantec’s Enterprise Security business joins our other semiconductor and software franchises that together form the Broadcom platform. ymantec’s Enterprise Security business expands our footprint of mission critical infrastructure software for the Global 2000. We are pleased to welcome the talented team of employees at Symantec Enterprise Security to the Broadcom family. We are excited to join Broadcom as it continues to build one of the world’s leading infrastructure technology companies. Broadcom has a proven track record of successfully integrating companies, enabling enhanced growth and a faster pace of innovation, and we look forward to welcoming Symantec Enterprise customers, employees and suppliers to the Broadcom community.",0.0,0.0,0.9821,0.017,0.717,0.265,0.3777777777777778,0.7416666666666667,785.0,111.0,7.008928571428571,8.0,0.0,39.0,11.545003247863248,49.0,18.0,10.0,3.0,6.0,"[('Broadcom', 5), ('Enterprise', 4), ('Symantec', 3), ('Security', 3), ('business', 2), ('software', 2), ('infrastructure', 2), ('employees', 2), ('companies', 2), ('Today', 1)]",1.0,1.141839048544588
58,broadcom,2019-11-01,279.659912,40784200,,20.65988100000004,7.97678707613747,,,,,,,,,,,,,,,,,,,,,
59,broadcom,2019-12-01,279.491882,51759200,,20.491850999999997,7.91191063602614,,,,,,,,,,,,,,,,,,,,,
60,broadcom,2020-01-01,272.620972,58594300,,13.620941000000016,5.259049949689009,,,,,,,,,,,,,,,,,,,,,
61,broadcom,2020-02-01,243.550659,45878600,,-15.449371999999983,-5.965007780250028,,,,,,,,,,,,,,,,,,,,,
62,broadcom,2020-03-01,211.818161,119555600,,-47.181869999999975,-18.216936043532744,,,,,,,,,,,,,,,,,,,,,
63,broadcom,2020-04-01,246.781952,61998900,,-12.218078999999989,-4.717404454673594,,,,,,,,,,,,,,,,,,,,,
64,broadcom,2020-05-01,264.63504,41953500,,5.635009000000025,2.175678890169718,,,,,,,,,,,,,,,,,,,,,
65,broadcom,2020-06-01,286.749298,65227600,,27.74926700000003,10.71400142033189,,,,,,,,,,,,,,,,,,,,,
66,broadcom,2020-07-01,290.749939,37923300,,31.749908000000005,12.258650270200164,,,,,,,,,,,,,,,,,,,,,
67,broadcom,2020-08-01,318.654602,31024100,,59.65457100000003,23.032650138949226,,,,,,,,,,,,,,,,,,,,,
68,broadcom,2020-09-01,334.415222,51880900,,75.41519100000005,29.117830877788602,,,,,,,,,,,,,,,,,,,,,
69,broadcom,2020-10-01,323.856995,33737800,"e concluded the year with strong fourth quarter results driven by continued demand for networking from cloud and for broadband from service providers as well as the significant ramp in wireless, even as enterprise demand remained soft. Our infrastructure software segment continued to be stable and delivered solid results. Our first quarter revenue outlook, which projects continued overall strength, is expected to show 13 percent year over year growth, all organic. Despite the challenges presented by the ongoing pandemic and macroeconomic uncertainties, we achieved record profitability, generating $11.6 billion of free cash flow in fiscal 2020",0.0,0.0,0.939,0.059,0.742,0.199,0.162037037037037,0.3990740740740741,650.0,96.0,6.701030927835052,11.0,0.0,30.0,11.520813836948392,31.0,13.0,17.0,3.0,3.0,"[('year', 3), ('continued', 3), ('quarter', 2), ('results', 2), ('demand', 2), ('e', 1), ('concluded', 1), ('strong', 1), ('fourth', 1), ('driven', 1)]",1.0,270.59483317411207
70,broadcom,2020-11-01,371.977448,30099700,,48.120453,14.858549836170745,,,,,,,,,,,,,,,,,,,,,
71,broadcom,2020-12-01,405.573822,40160000,,81.71682700000002,25.232379803931682,,,,,,,,,,,,,,,,,,,,,
72,broadcom,2021-01-01,420.846924,32131700,,96.98992900000002,29.948381692357774,,,,,,,,,,,,,,,,,,,,,
73,broadcom,2021-02-01,438.941925,31752200,,115.08493000000004,35.53572464908471,,,,,,,,,,,,,,,,,,,,,
74,broadcom,2021-03-01,433.140686,72472500,,109.28369100000003,33.74442815416108,,,,,,,,,,,,,,,,,,,,,
75,broadcom,2021-04-01,429.502991,40558300,,105.64599600000003,32.62118701496629,,,,,,,,,,,,,,,,,,,,,
76,broadcom,2021-05-01,444.689117,35501800,,120.83212200000003,37.31033260529081,,,,,,,,,,,,,,,,,,,,,
77,broadcom,2021-06-01,448.93515,37742300,,125.07815500000004,38.62141529473527,,,,,,,,,,,,,,,,,,,,,
78,broadcom,2021-07-01,460.571442,32336400,,136.714447,42.2144493127283,,,,,,,,,,,,,,,,,,,,,
79,broadcom,2021-08-01,471.777374,26437800,,147.92037900000003,45.67459751795697,,,,,,,,,,,,,,,,,,,,,
80,broadcom,2021-09-01,460.125519,37298100,,136.268524,42.076757983874955,,,,,,,,,,,,,,,,,,,,,
81,broadcom,2021-10-01,508.171875,34165300,"Broadcom concluded the year with record fourth quarter results driven by a rebound in enterprise, and continued strength from cloud and service provider demand. Our infrastructure software growth continues to be steady with our focus on strategic customers. With the strength and breadth of our IP portfolio, we continue to be able to uniquely deliver leading edge, best-in-class semiconductor solutions, and extend our leadership in our franchise markets. In fiscal 2021, we achieved record adjusted EBITDA margin of 60%, generating $13.3 billion of free cash flow, or 49% of revenue",0.0,0.0,0.9217,0.015,0.828,0.157,0.2883333333333333,0.585,584.0,90.0,6.417582417582418,16.0,2.0,33.0,11.873613806863528,35.0,13.0,7.0,1.0,7.0,"[('record', 2), ('strength', 2), ('Broadcom', 1), ('concluded', 1), ('year', 1), ('fourth', 1), ('quarter', 1), ('results', 1), ('driven', 1), ('rebound', 1)]",1.0,45.84724206958928
82,broadcom,2021-11-01,529.209106,34370300,,21.03723100000002,4.139786563355168,,,,,,,,,,,,,,,,,,,,,
83,broadcom,2021-12-01,636.000916,60275600,,127.82904099999996,25.15468629585216,,,,,,,,,,,,,,,,,,,,,
84,broadcom,2022-01-01,563.568176,62701900,,55.396300999999994,10.901095421701564,,,,,,,,,,,,,,,,,,,,,
85,broadcom,2022-02-01,565.068726,45171700,,56.89685099999997,11.196379374596434,,,,,,,,,,,,,,,,,,,,,
86,broadcom,2022-03-01,605.700073,55295200,,97.52819799999997,19.19197082679949,,,,,,,,,,,,,,,,,,,,,
87,broadcom,2022-04-01,536.883484,42564600,,28.711608999999953,5.649979940349897,,,,,,,,,,,,,,,,,,,,,
88,broadcom,2022-05-01,561.810669,60980300,,53.63879399999996,10.555246490176176,,,,,,,,,,,,,,,,,,,,,
89,broadcom,2022-06-01,470.469116,46828200,,-37.702759000000015,-7.419292734372601,,,,,,,,,,,,,,,,,,,,,
90,broadcom,2022-07-01,522.869751,39453400,,14.697875999999951,2.8923041047873714,,,,,,,,,,,,,,,,,,,,,
91,broadcom,2022-08-01,487.356232,39870500,,-20.815643000000023,-4.0961816314608175,,,,,,,,,,,,,,,,,,,,,
92,broadcom,2022-09-01,433.553864,57352500,,-74.61801100000002,-14.683616837315135,,,,,,,,,,,,,,,,,,,,,
93,broadcom,2022-10-01,462.898193,48150000,"Broadcom’s fiscal year 2022 revenue grew 21% year-over-year to a record $33.2 billion, as a result of strong demand from hyperscale, service providers, and enterprise. his growth was driven by our strong partnerships with customers and accelerated adoption of our next generation technologies. As we look into fiscal 2023, our increased R&D investments during the preceding years position us to extend our leadership in next generation products within the end markets we address. In fiscal 2022 we achieved record adjusted EBITDA margin of 63%, generating $16.3 billion in free cash flow or 49% of revenue, demonstrating our stable and focused business model ",0.0,0.0,0.9559,0.013,0.804,0.183,0.2533333333333333,0.4533333333333333,659.0,102.0,6.398058252427185,19.0,2.0,34.0,11.85602380952381,36.0,13.0,14.0,0.0,10.0,"[('fiscal', 3), ('year', 3), ('2022', 2), ('revenue', 2), ('record', 2), ('$', 2), ('billion', 2), ('strong', 2), ('generation', 2), ('Broadcom', 1)]",1.0,17.058530906404386
94,broadcom,2022-11-01,542.565308,46074300,,79.66711499999997,17.210504643296364,,,,,,,,,,,,,,,,,,,,,
95,broadcom,2022-12-01,550.540833,53356300,,87.64264000000003,18.93345908999909,,,,,,,,,,,,,,,,,,,,,
96,broadcom,2023-01-01,580.829468,44559400,,117.93127500000003,25.476719672569565,,,,,,,,,,,,,,,,,,,,,
97,broadcom,2023-02-01,590.043152,37614200,,127.14495899999997,27.467153884525956,,,,,,,,,,,,,,,,,,,,,
98,broadcom,2023-03-01,636.955505,60264500,,174.05731200000002,37.60163997875015,,,,,,,,,,,,,,,,,,,,,
99,broadcom,2023-04-01,626.5,31300500,,163.601807,35.34293489886231,,,,,,,,,,,,,,,,,,,,,
100,broadcom,2023-05-01,807.960022,70286600,,345.061829,74.54378397195428,,,,,,,,,,,,,,,,,,,,,
0,caterpillar,2015-01-01,62.859398,169973700,,,,,,,,,,,,,,,,,,,,,,,,
1,caterpillar,2015-02-01,65.6968,109718100,,,,,,,,,,,,,,,,,,,,,,,,
2,caterpillar,2015-03-01,63.422398,125192400,,,,,,,,,,,,,,,,,,,,,,,,
3,caterpillar,2015-04-01,68.850868,128138200,,,,,,,,,,,,,,,,,,,,,,,,
4,caterpillar,2015-05-01,68.175003,87207100,,,,,,,,,,,,,,,,,,,,,,,,
5,caterpillar,2015-06-01,67.775459,76847900,,,,,,,,,,,,,,,,,,,,,,,,
6,caterpillar,2015-07-01,62.829357,144266200,,,,,,,,,,,,,,,,,,,,,,,,
7,caterpillar,2015-08-01,61.643429,155993300,,,,,,,,,,,,,,,,,,,,,,,,
8,caterpillar,2015-09-01,52.708199,173293300,,,,,,,,,,,,,,,,,,,,,,,,
9,caterpillar,2015-10-01,58.861248,157644200,,,,,,,,,,,,,,,,,,,,,,,,
10,caterpillar,2015-11-01,59.241806,102799600,,,,,,,,,,,,,,,,,,,,,,,,
11,caterpillar,2015-12-01,55.417366,140947200,,,,,,,,,,,,,,,,,,,,,,,,
12,caterpillar,2016-01-01,50.753059,173549300,,,,,,,,,,,,,,,,,,,,,,,,
13,caterpillar,2016-02-01,55.896561,128153700,,,,,,,,,,,,,,,,,,,,,,,,
14,caterpillar,2016-03-01,63.195305,142001200,,,,,,,,,,,,,,,,,,,,,,,,
15,caterpillar,2016-04-01,64.169586,121780600,,,,,,,,,,,,,,,,,,,,,,,,
16,caterpillar,2016-05-01,60.451687,112144400,,,,,,,,,,,,,,,,,,,,,,,,
17,caterpillar,2016-06-01,63.202896,106062600,,,,,,,,,,,,,,,,,,,,,,,,
18,caterpillar,2016-07-01,68.997131,103865800,,,,,,,,,,,,,,,,,,,,,,,,
19,caterpillar,2016-08-01,68.97998,74539900,,,,,,,,,,,,,,,,,,,,,,,,
20,caterpillar,2016-09-01,74.720634,99198200,,,,,,,,,,,,,,,,,,,,,,,,
21,caterpillar,2016-10-01,70.251038,105556900,,,,,,,,,,,,,,,,,,,,,,,,
22,caterpillar,2016-11-01,81.146011,121009500,,,,,,,,,,,,,,,,,,,,,,,,
23,caterpillar,2016-12-01,78.751373,88839100,,,,,,,,,,,,,,,,,,,,,,,,
24,caterpillar,2017-01-01,81.230927,94104300,,,,,,,,,,,,,,,,,,,,,,,,
25,caterpillar,2017-02-01,82.761154,85107800,,,,,,,,,,,,,,,,,,,,,,,,
26,caterpillar,2017-03-01,79.421913,142419000,,,,,,,,,,,,,,,,,,,,,,,,
27,caterpillar,2017-04-01,87.555908,111612100,,,,,,,,,,,,,,,,,,,,,,,,
28,caterpillar,2017-05-01,91.019928,103921000,,,,,,,,,,,,,,,,,,,,,,,,
29,caterpillar,2017-06-01,92.772461,105087500,,,,,,,,,,,,,,,,,,,,,,,,
